fipstate,fipscty,county,state,area_office,rid,region
51,830,Williamsburg city, VA,Norfolk Area Office,316300,3
51,840,Winchester city, VA,Norfolk Area Office,316300,3
53,1,Adams County, WA,Bellevue Area Office,1032300,10
53,3,Asotin County, WA,Bellevue Area Office,1032300,10
53,5,Benton County, WA,Bellevue Area Office,1032300,10
53,7,Chelan County, WA,Bellevue Area Office,1032300,10
53,9,Clallam County, WA,Bellevue Area Office,1032300,10
53,11,Clark County, WA,Bellevue Area Office,1032300,10
53,13,Columbia County, WA,Bellevue Area Office,1032300,10
53,15,Cowlitz County, WA,Bellevue Area Office,1032300,10
53,17,Douglas County, WA,Bellevue Area Office,1032300,10
53,19,Ferry County, WA,Bellevue Area Office,1032300,10
53,21,Franklin County, WA,Bellevue Area Office,1032300,10
53,23,Garfield County, WA,Bellevue Area Office,1032300,10
53,25,Grant County, WA,Bellevue Area Office,1032300,10
53,27,Grays Harbor County, WA,Bellevue Area Office,1032300,10
53,29,Island County, WA,Bellevue Area Office,1032300,10
53,31,Jefferson County, WA,Bellevue Area Office,1032300,10
53,33,King County, WA,Bellevue Area Office,1032300,10
53,35,Kitsap County, WA,Bellevue Area Office,1032300,10
53,37,Kittitas County, WA,Bellevue Area Office,1032300,10
53,39,Klickitat County, WA,Bellevue Area Office,1032300,10
53,41,Lewis County, WA,Bellevue Area Office,1032300,10
53,43,Lincoln County, WA,Bellevue Area Office,1032300,10
53,45,Mason County, WA,Bellevue Area Office,1032300,10
53,47,Okanogan County, WA,Bellevue Area Office,1032300,10
53,49,Pacific County, WA,Bellevue Area Office,1032300,10
53,51,Pend Oreille County, WA,Bellevue Area Office,1032300,10
53,53,Pierce County, WA,Bellevue Area Office,1032300,10
53,55,San Juan County, WA,Bellevue Area Office,1032300,10
53,57,Skagit County, WA,Bellevue Area Office,1032300,10
53,59,Skamania County, WA,Bellevue Area Office,1032300,10
53,61,Snohomish County, WA,Bellevue Area Office,1032300,10
53,63,Spokane County, WA,Bellevue Area Office,1032300,10
53,65,Stevens County, WA,Bellevue Area Office,1032300,10
53,67,Thurston County, WA,Bellevue Area Office,1032300,10
53,69,Wahkiakum County, WA,Bellevue Area Office,1032300,10
53,71,Walla Walla County, WA,Bellevue Area Office,1032300,10
53,73,Whatcom County, WA,Bellevue Area Office,1032300,10
53,75,Whitman County, WA,Bellevue Area Office,1032300,10
53,77,Yakima County, WA,Bellevue Area Office,1032300,10
54,1,Barbour County, WV,Charleston Area Office,316400,3
54,3,Berkeley County, WV,Charleston Area Office,316400,3
54,5,Boone County, WV,Charleston Area Office,316400,3
54,7,Braxton County, WV,Charleston Area Office,316400,3
54,9,Brooke County, WV,Charleston Area Office,316400,3
54,11,Cabell County, WV,Charleston Area Office,316400,3
54,13,Calhoun County, WV,Charleston Area Office,316400,3
54,15,Clay County, WV,Charleston Area Office,316400,3
54,17,Doddridge County, WV,Charleston Area Office,316400,3
54,19,Fayette County, WV,Charleston Area Office,316400,3
54,21,Gilmer County, WV,Charleston Area Office,316400,3
54,23,Grant County, WV,Charleston Area Office,316400,3
54,25,Greenbrier County, WV,Charleston Area Office,316400,3
54,27,Hampshire County, WV,Charleston Area Office,316400,3
54,29,Hancock County, WV,Charleston Area Office,316400,3
54,31,Hardy County, WV,Charleston Area Office,316400,3
54,33,Harrison County, WV,Charleston Area Office,316400,3
54,35,Jackson County, WV,Charleston Area Office,316400,3
54,37,Jefferson County, WV,Charleston Area Office,316400,3
54,39,Kanawha County, WV,Charleston Area Office,316400,3
54,41,Lewis County, WV,Charleston Area Office,316400,3
54,43,Lincoln County, WV,Charleston Area Office,316400,3
54,45,Logan County, WV,Charleston Area Office,316400,3
54,47,McDowell County, WV,Charleston Area Office,316400,3
54,49,Marion County, WV,Charleston Area Office,316400,3
54,51,Marshall County, WV,Charleston Area Office,316400,3
54,53,Mason County, WV,Charleston Area Office,316400,3
54,55,Mercer County, WV,Charleston Area Office,316400,3
54,57,Mineral County, WV,Charleston Area Office,316400,3
54,59,Mingo County, WV,Charleston Area Office,316400,3
54,61,Monongalia County, WV,Charleston Area Office,316400,3
54,63,Monroe County, WV,Charleston Area Office,316400,3
54,65,Morgan County, WV,Charleston Area Office,316400,3
54,67,Nicholas County, WV,Charleston Area Office,316400,3
54,69,Ohio County, WV,Charleston Area Office,316400,3
54,71,Pendleton County, WV,Charleston Area Office,316400,3
54,73,Pleasants County, WV,Charleston Area Office,316400,3
54,75,Pocahontas County, WV,Charleston Area Office,316400,3
54,77,Preston County, WV,Charleston Area Office,316400,3
54,79,Putnam County, WV,Charleston Area Office,316400,3
54,81,Raleigh County, WV,Charleston Area Office,316400,3
54,83,Randolph County, WV,Charleston Area Office,316400,3
54,85,Ritchie County, WV,Charleston Area Office,316400,3
54,87,Roane County, WV,Charleston Area Office,316400,3
54,89,Summers County, WV,Charleston Area Office,316400,3
54,91,Taylor County, WV,Charleston Area Office,316400,3
54,93,Tucker County, WV,Charleston Area Office,316400,3
54,95,Tyler County, WV,Charleston Area Office,316400,3
54,97,Upshur County, WV,Charleston Area Office,316400,3
54,99,Wayne County, WV,Charleston Area Office,316400,3
54,101,Webster County, WV,Charleston Area Office,316400,3
54,103,Wetzel County, WV,Charleston Area Office,316400,3
54,105,Wirt County, WV,Charleston Area Office,316400,3
54,107,Wood County, WV,Charleston Area Office,316400,3
54,109,Wyoming County, WV,Charleston Area Office,316400,3
55,1,Adams County, WI,Madison Area Office,523300,5
55,3,Ashland County, WI,Eau Claire Area Office,523900,5
55,5,Barron County, WI,Eau Claire Area Office,523900,5
55,7,Bayfield County, WI,Eau Claire Area Office,523900,5
55,9,Brown County, WI,Appleton Area Office,521100,5
55,11,Buffalo County, WI,Eau Claire Area Office,523900,5
55,13,Burnett County, WI,Eau Claire Area Office,523900,5
55,15,Calumet County, WI,Appleton Area Office,521100,5
55,17,Chippewa County, WI,Eau Claire Area Office,523900,5
55,19,Clark County, WI,Eau Claire Area Office,523900,5
55,21,Columbia County, WI,Madison Area Office,523300,5
55,23,Crawford County, WI,Madison Area Office,523300,5
55,25,Dane County, WI,Madison Area Office,523300,5
55,27,Dodge County, WI,Madison Area Office,523300,5
55,29,Door County, WI,Appleton Area Office,521100,5
55,31,Douglas County, WI,Eau Claire Area Office,523900,5
55,33,Dunn County, WI,Eau Claire Area Office,523900,5
55,35,Eau Claire County, WI,Eau Claire Area Office,523900,5
55,37,Florence County, WI,Appleton Area Office,521100,5
55,39,Fond du Lac County, WI,Appleton Area Office,521100,5
55,41,Forest County, WI,Appleton Area Office,521100,5
55,43,Grant County, WI,Madison Area Office,523300,5
55,45,Green County, WI,Madison Area Office,523300,5
55,47,Green Lake County, WI,Appleton Area Office,521100,5
55,49,Iowa County, WI,Madison Area Office,523300,5
55,51,Iron County, WI,Eau Claire Area Office,523900,5
55,53,Jackson County, WI,Eau Claire Area Office,523900,5
55,55,Jefferson County, WI,Madison Area Office,523300,5
55,57,Juneau County, WI,Madison Area Office,523300,5
55,59,Kenosha County, WI,Milwaukee Area Office,523400,5
55,61,Kewaunee County, WI,Appleton Area Office,521100,5
55,63,La Crosse County, WI,Madison Area Office,523300,5
55,65,Lafayette County, WI,Madison Area Office,523300,5
55,67,Langlade County, WI,Appleton Area Office,521100,5
55,69,Lincoln County, WI,Appleton Area Office,521100,5
55,71,Manitowoc County, WI,Appleton Area Office,521100,5
55,73,Marathon County, WI,Appleton Area Office,521100,5
55,75,Marinette County, WI,Appleton Area Office,521100,5
55,77,Marquette County, WI,Appleton Area Office,521100,5
55,78,Menominee County, WI,Appleton Area Office,521100,5
55,79,Milwaukee County, WI,Milwaukee Area Office,523400,5
55,81,Monroe County, WI,Madison Area Office,523300,5
55,83,Oconto County, WI,Appleton Area Office,521100,5
55,85,Oneida County, WI,Appleton Area Office,521100,5
55,87,Outagamie County, WI,Appleton Area Office,521100,5
55,89,Ozaukee County, WI,Milwaukee Area Office,523400,5
55,91,Pepin County, WI,Eau Claire Area Office,523900,5
55,93,Pierce County, WI,Eau Claire Area Office,523900,5
55,95,Polk County, WI,Eau Claire Area Office,523900,5
55,97,Portage County, WI,Appleton Area Office,521100,5
55,99,Price County, WI,Eau Claire Area Office,523900,5
55,101,Racine County, WI,Milwaukee Area Office,523400,5
55,103,Richland County, WI,Madison Area Office,523300,5
55,105,Rock County, WI,Madison Area Office,523300,5
55,107,Rusk County, WI,Eau Claire Area Office,523900,5
55,109,St. Croix County, WI,Eau Claire Area Office,523900,5
55,111,Sauk County, WI,Madison Area Office,523300,5
55,113,Sawyer County, WI,Eau Claire Area Office,523900,5
55,115,Shawano County, WI,Appleton Area Office,521100,5
55,117,Sheboygan County, WI,Appleton Area Office,521100,5
55,119,Taylor County, WI,Eau Claire Area Office,523900,5
55,121,Trempealeau County, WI,Eau Claire Area Office,523900,5
55,123,Vernon County, WI,Madison Area Office,523300,5
55,125,Vilas County, WI,Appleton Area Office,521100,5
55,127,Walworth County, WI,Madison Area Office,523300,5
55,129,Washburn County, WI,Eau Claire Area Office,523900,5
55,131,Washington County, WI,Milwaukee Area Office,523400,5
55,133,Waukesha County, WI,Milwaukee Area Office,523400,5
55,135,Waupaca County, WI,Appleton Area Office,521100,5
55,137,Waushara County, WI,Appleton Area Office,521100,5
55,139,Winnebago County, WI,Appleton Area Office,521100,5
55,141,Wood County, WI,Madison Area Office,523300,5
56,1,Albany County, WY,Denver Regional Office,800000,8
56,3,Big Horn County, WY,Denver Regional Office,800000,8
56,5,Campbell County, WY,Denver Regional Office,800000,8
56,7,Carbon County, WY,Denver Regional Office,800000,8
56,9,Converse County, WY,Denver Regional Office,800000,8
56,11,Crook County, WY,Denver Regional Office,800000,8
56,13,Fremont County, WY,Denver Regional Office,800000,8
56,15,Goshen County, WY,Denver Regional Office,800000,8
56,17,Hot Springs County, WY,Denver Regional Office,800000,8
56,19,Johnson County, WY,Denver Regional Office,800000,8
56,21,Laramie County, WY,Denver Regional Office,800000,8
56,23,Lincoln County, WY,Denver Regional Office,800000,8
56,25,Natrona County, WY,Denver Regional Office,800000,8
56,27,Niobrara County, WY,Denver Regional Office,800000,8
56,29,Park County, WY,Denver Regional Office,800000,8
56,31,Platte County, WY,Denver Regional Office,800000,8
56,33,Sheridan County, WY,Denver Regional Office,800000,8
56,35,Sublette County, WY,Denver Regional Office,800000,8
56,37,Sweetwater County, WY,Denver Regional Office,800000,8
56,39,Teton County, WY,Denver Regional Office,800000,8
56,41,Uinta County, WY,Denver Regional Office,800000,8
56,43,Washakie County, WY,Denver Regional Office,800000,8
56,45,Weston County, WY,Denver Regional Office,800000,8
60,10,Eastern District, AS,Honolulu Area Office,936300,9
60,20,Manu'a District, AS,Honolulu Area Office,936300,9
60,30,Rose Island, AS,Honolulu Area Office,936300,9
60,40,Swains Island, AS,Honolulu Area Office,936300,9
60,50,Western District, AS,Honolulu Area Office,936300,9
66,10,Guam, GU,Honolulu Area Office,936300,9
69,85,Northern Islands Municipality, MP,Honolulu Area Office,936300,9
69,100,Rota Municipality, MP,Honolulu Area Office,936300,9
69,110,Saipan Municipality, MP,Honolulu Area Office,936300,9
69,120,Tinian Municipality, MP,Honolulu Area Office,936300,9
72,1,Adjuntas Municipio, PR,Puerto Rico Area Office,215300,2
72,3,Aguada Municipio, PR,Puerto Rico Area Office,215300,2
72,5,Aguadilla Municipio, PR,Puerto Rico Area Office,215300,2
72,7,Aguas Buenas Municipio, PR,Puerto Rico Area Office,215300,2
72,9,Aibonito Municipio, PR,Puerto Rico Area Office,215300,2
72,11,Anasco Municipio, PR,Puerto Rico Area Office,215300,2
72,13,Arecibo Municipio, PR,Puerto Rico Area Office,215300,2
72,15,Arroyo Municipio, PR,Puerto Rico Area Office,215300,2
72,17,Barceloneta Municipio, PR,Puerto Rico Area Office,215300,2
72,19,Barranquitas Municipio, PR,Puerto Rico Area Office,215300,2
72,21,Bayamon Municipio, PR,Puerto Rico Area Office,215300,2
72,23,Cabo Rojo Municipio, PR,Puerto Rico Area Office,215300,2
72,25,Caguas Municipio, PR,Puerto Rico Area Office,215300,2
72,27,Camuy Municipio, PR,Puerto Rico Area Office,215300,2
72,29,Canovanas Municipio, PR,Puerto Rico Area Office,215300,2
72,31,Carolina Municipio, PR,Puerto Rico Area Office,215300,2
72,33,Catano Municipio, PR,Puerto Rico Area Office,215300,2
72,35,Cayey Municipio, PR,Puerto Rico Area Office,215300,2
72,37,Ceiba Municipio, PR,Puerto Rico Area Office,215300,2
72,39,Ciales Municipio, PR,Puerto Rico Area Office,215300,2
72,41,Cidra Municipio, PR,Puerto Rico Area Office,215300,2
72,43,Coamo Municipio, PR,Puerto Rico Area Office,215300,2
72,45,Comerio Municipio, PR,Puerto Rico Area Office,215300,2
72,47,Corozal Municipio, PR,Puerto Rico Area Office,215300,2
72,49,Culebra Municipio, PR,Puerto Rico Area Office,215300,2
72,51,Dorado Municipio, PR,Puerto Rico Area Office,215300,2
72,53,Fajardo Municipio, PR,Puerto Rico Area Office,215300,2
72,54,Florida Municipio, PR,Puerto Rico Area Office,215300,2
72,55,Guanica Municipio, PR,Puerto Rico Area Office,215300,2
72,57,Guayama Municipio, PR,Puerto Rico Area Office,215300,2
72,59,Guayanilla Municipio, PR,Puerto Rico Area Office,215300,2
72,61,Guaynabo Municipio, PR,Puerto Rico Area Office,215300,2
72,63,Gurabo Municipio, PR,Puerto Rico Area Office,215300,2
72,65,Hatillo Municipio, PR,Puerto Rico Area Office,215300,2
72,67,Hormigueros Municipio, PR,Puerto Rico Area Office,215300,2
72,69,Humacao Municipio, PR,Puerto Rico Area Office,215300,2
72,71,Isabela Municipio, PR,Puerto Rico Area Office,215300,2
72,73,Jayuya Municipio, PR,Puerto Rico Area Office,215300,2
72,75,Juana Diaz Municipio, PR,Puerto Rico Area Office,215300,2
72,77,Juncos Municipio, PR,Puerto Rico Area Office,215300,2
72,79,Lajas Municipio, PR,Puerto Rico Area Office,215300,2
72,81,Lares Municipio, PR,Puerto Rico Area Office,215300,2
72,83,Las Marias Municipio, PR,Puerto Rico Area Office,215300,2
72,85,Las Piedras Municipio, PR,Puerto Rico Area Office,215300,2
72,87,Loiza Municipio, PR,Puerto Rico Area Office,215300,2
72,89,Luquillo Municipio, PR,Puerto Rico Area Office,215300,2
72,91,Manati Municipio, PR,Puerto Rico Area Office,215300,2
72,93,Maricao Municipio, PR,Puerto Rico Area Office,215300,2
72,95,Maunabo Municipio, PR,Puerto Rico Area Office,215300,2
72,97,Mayaguez Municipio, PR,Puerto Rico Area Office,215300,2
72,99,Moca Municipio, PR,Puerto Rico Area Office,215300,2
72,101,Morovis Municipio, PR,Puerto Rico Area Office,215300,2
72,103,Naguabo Municipio, PR,Puerto Rico Area Office,215300,2
72,105,Naranjito Municipio, PR,Puerto Rico Area Office,215300,2
72,107,Orocovis Municipio, PR,Puerto Rico Area Office,215300,2
72,109,Patillas Municipio, PR,Puerto Rico Area Office,215300,2
72,111,Penuelas Municipio, PR,Puerto Rico Area Office,215300,2
72,113,Ponce Municipio, PR,Puerto Rico Area Office,215300,2
72,115,Quebradillas Municipio, PR,Puerto Rico Area Office,215300,2
72,117,Rincon Municipio, PR,Puerto Rico Area Office,215300,2
72,119,Rio Grande Municipio, PR,Puerto Rico Area Office,215300,2
72,121,Sabana Grande Municipio, PR,Puerto Rico Area Office,215300,2
72,123,Salinas Municipio, PR,Puerto Rico Area Office,215300,2
72,125,San German Municipio, PR,Puerto Rico Area Office,215300,2
72,127,San Juan Municipio, PR,Puerto Rico Area Office,215300,2
72,129,San Lorenzo Municipio, PR,Puerto Rico Area Office,215300,2
72,131,San Sebastian Municipio, PR,Puerto Rico Area Office,215300,2
72,133,Santa Isabel Municipio, PR,Puerto Rico Area Office,215300,2
72,135,Toa Alta Municipio, PR,Puerto Rico Area Office,215300,2
72,137,Toa Baja Municipio, PR,Puerto Rico Area Office,215300,2
72,139,Trujillo Alto Municipio, PR,Puerto Rico Area Office,215300,2
72,141,Utuado Municipio, PR,Puerto Rico Area Office,215300,2
72,143,Vega Alta Municipio, PR,Puerto Rico Area Office,215300,2
72,145,Vega Baja Municipio, PR,Puerto Rico Area Office,215300,2
72,147,Vieques Municipio, PR,Puerto Rico Area Office,215300,2
72,149,Villalba Municipio, PR,Puerto Rico Area Office,215300,2
